Index,MC,TYPE,SubChannel,Partition,Nibble,FieldName,Register,Field,Name,Name_Index,combined_string
16,M0,CC,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M0_B_4_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_16,&---M0---CC---B---4---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[4]---M0_B_4_x_SaVocIdacVctrl
17,M0,CC,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M0_B_5_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_17,&---M0---CC---B---5---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[5]---M0_B_5_x_SaVocIdacVctrl
18,M0,CC,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M0_B_6_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_18,&---M0---CC---B---6---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[6]---M0_B_6_x_SaVocIdacVctrl
19,M0,CC,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M0_B_7_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_19,&---M0---CC---B---7---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[7]---M0_B_7_x_SaVocIdacVctrl
20,M0,CC,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M0_B_8_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_20,&---M0---CC---B---8---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[8]---M0_B_8_x_SaVocIdacVctrl
21,M0,CC,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M0_B_9_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_21,&---M0---CC---B---9---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[9]---M0_B_9_x_SaVocIdacVctrl
22,M0,CC,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M0_B_10_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_22,&---M0---CC---B---10---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[10]---M0_B_10_x_SaVocIdacVctrl
23,M0,CC,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M0_B_11_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_23,&---M0---CC---B---11---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[11]---M0_B_11_x_SaVocIdacVctrl
24,M1,CC,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M1_A_0_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_24,&---M1---CC---A---0---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[0]---M1_A_0_x_SaVocIdacVctrl
25,M1,CC,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M1_A_1_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_25,&---M1---CC---A---1---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[1]---M1_A_1_x_SaVocIdacVctrl
26,M1,CC,A,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M1_A_2_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_26,&---M1---CC---A---2---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[2]---M1_A_2_x_SaVocIdacVctrl
27,M1,CC,A,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M1_A_3_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_27,&---M1---CC---A---3---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[3]---M1_A_3_x_SaVocIdacVctrl
28,M1,CC,A,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M1_A_4_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_28,&---M1---CC---A---4---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[4]---M1_A_4_x_SaVocIdacVctrl
29,M1,CC,A,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M1_A_5_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_29,&---M1---CC---A---5---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[5]---M1_A_5_x_SaVocIdacVctrl
30,M1,CC,A,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M1_A_6_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_30,&---M1---CC---A---6---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[6]---M1_A_6_x_SaVocIdacVctrl
31,M1,CC,A,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M1_A_7_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_31,&---M1---CC---A---7---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[7]---M1_A_7_x_SaVocIdacVctrl
32,M1,CC,A,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M1_A_8_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_32,&---M1---CC---A---8---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[8]---M1_A_8_x_SaVocIdacVctrl
33,M1,CC,A,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M1_A_9_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_33,&---M1---CC---A---9---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[9]---M1_A_9_x_SaVocIdacVctrl
34,M1,CC,A,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M1_A_10_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_34,&---M1---CC---A---10---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[10]---M1_A_10_x_SaVocIdacVctrl
35,M1,CC,A,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M1_A_11_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_35,&---M1---CC---A---11---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[11]---M1_A_11_x_SaVocIdacVctrl
36,M1,CC,B,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M1_B_0_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_36,&---M1---CC---B---0---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[0]---M1_B_0_x_SaVocIdacVctrl
37,M1,CC,B,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M1_B_1_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_37,&---M1---CC---B---1---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[1]---M1_B_1_x_SaVocIdacVctrl
38,M1,CC,B,2,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[2],M1_B_2_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_38,&---M1---CC---B---2---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[2]---M1_B_2_x_SaVocIdacVctrl
39,M1,CC,B,3,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[3],M1_B_3_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_39,&---M1---CC---B---3---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[3]---M1_B_3_x_SaVocIdacVctrl
40,M1,CC,B,4,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[4],M1_B_4_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_40,&---M1---CC---B---4---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[4]---M1_B_4_x_SaVocIdacVctrl
41,M1,CC,B,5,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[5],M1_B_5_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_41,&---M1---CC---B---5---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[5]---M1_B_5_x_SaVocIdacVctrl
42,M1,CC,B,6,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[6],M1_B_6_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_42,&---M1---CC---B---6---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[6]---M1_B_6_x_SaVocIdacVctrl
43,M1,CC,B,7,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[7],M1_B_7_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_43,&---M1---CC---B---7---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[7]---M1_B_7_x_SaVocIdacVctrl
44,M1,CC,B,8,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[8],M1_B_8_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_44,&---M1---CC---B---8---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[8]---M1_B_8_x_SaVocIdacVctrl
45,M1,CC,B,9,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[9],M1_B_9_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_45,&---M1---CC---B---9---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[9]---M1_B_9_x_SaVocIdacVctrl
46,M1,CC,B,10,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[10],M1_B_10_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_46,&---M1---CC---B---10---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[10]---M1_B_10_x_SaVocIdacVctrl
47,M1,CC,B,11,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[11],M1_B_11_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_47,&---M1---CC---B---11---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[11]---M1_B_11_x_SaVocIdacVctrl
48,M2,CC,A,0,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[0],M2_A_0_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_48,&---M2---CC---A---0---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[0]---M2_A_0_x_SaVocIdacVctrl
49,M2,CC,A,1,x,sa_voc_idac_vctrl,ddrcc_ctl1_bit[1],M2_A_1_x_SaVocIdacVctrl,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXDQSCODES_CC_49,&---M2---CC---A---1---x---sa_voc_idac_vctrl---ddrcc_ctl1_bit[1]---M2_A_1_x_SaVocIdacVctrl
