Index,MC,TYPE,SubChannel,Partition,Nibble,FieldName,Register,Field,Name,Name_Index,combined_string
10,M5,CC,A,x,x,detrm_lock,ddrcc_dll_csr,M5_A_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC_10,&---M5---CC---A---x---x---detrm_lock---ddrcc_dll_csr---M5_A_x_x_DetrmLock
11,M5,CC,B,x,x,detrm_lock,ddrcc_dll_csr,M5_B_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC_11,&---M5---CC---B---x---x---detrm_lock---ddrcc_dll_csr---M5_B_x_x_DetrmLock
12,M6,CC,A,x,x,detrm_lock,ddrcc_dll_csr,M6_A_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC_12,&---M6---CC---A---x---x---detrm_lock---ddrcc_dll_csr---M6_A_x_x_DetrmLock
13,M6,CC,B,x,x,detrm_lock,ddrcc_dll_csr,M6_B_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC_13,&---M6---CC---B---x---x---detrm_lock---ddrcc_dll_csr---M6_B_x_x_DetrmLock
14,M7,CC,A,x,x,detrm_lock,ddrcc_dll_csr,M7_A_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC_14,&---M7---CC---A---x---x---detrm_lock---ddrcc_dll_csr---M7_A_x_x_DetrmLock
15,M7,CC,B,x,x,detrm_lock,ddrcc_dll_csr,M7_B_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CC_15,&---M7---CC---B---x---x---detrm_lock---ddrcc_dll_csr---M7_B_x_x_DetrmLock
0,M0,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M0_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_0,&---M0---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M0_x_x_x_DetrmLock
1,M1,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M1_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_1,&---M1---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M1_x_x_x_DetrmLock
2,M2,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M2_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_2,&---M2---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M2_x_x_x_DetrmLock
3,M3,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M3_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_3,&---M3---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M3_x_x_x_DetrmLock
4,M4,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M4_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_4,&---M4---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M4_x_x_x_DetrmLock
5,M5,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M5_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_5,&---M5---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M5_x_x_x_DetrmLock
6,M6,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M6_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_6,&---M6---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M6_x_x_x_DetrmLock
7,M7,CLK,x,x,x,detrm_lock,ddrclk_dll_csr,M7_x_x_x_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_CLK_7,&---M7---CLK---x---x---x---detrm_lock---ddrclk_dll_csr---M7_x_x_x_DetrmLock
0,M0,DATA,A,0,0,detrm_lock,ddrd_n0_dll_csr,M0_A_0_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_0,&---M0---DATA---A---0---0---detrm_lock---ddrd_n0_dll_csr---M0_A_0_0_DetrmLock
1,M0,DATA,A,0,1,detrm_lock,ddrd_n1_dll_csr,M0_A_0_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_1,&---M0---DATA---A---0---1---detrm_lock---ddrd_n1_dll_csr---M0_A_0_1_DetrmLock
2,M0,DATA,A,1,0,detrm_lock,ddrd_n0_dll_csr,M0_A_1_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_2,&---M0---DATA---A---1---0---detrm_lock---ddrd_n0_dll_csr---M0_A_1_0_DetrmLock
3,M0,DATA,A,1,1,detrm_lock,ddrd_n1_dll_csr,M0_A_1_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_3,&---M0---DATA---A---1---1---detrm_lock---ddrd_n1_dll_csr---M0_A_1_1_DetrmLock
4,M0,DATA,A,2,0,detrm_lock,ddrd_n0_dll_csr,M0_A_2_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_4,&---M0---DATA---A---2---0---detrm_lock---ddrd_n0_dll_csr---M0_A_2_0_DetrmLock
5,M0,DATA,A,2,1,detrm_lock,ddrd_n1_dll_csr,M0_A_2_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_5,&---M0---DATA---A---2---1---detrm_lock---ddrd_n1_dll_csr---M0_A_2_1_DetrmLock
6,M0,DATA,A,3,0,detrm_lock,ddrd_n0_dll_csr,M0_A_3_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_6,&---M0---DATA---A---3---0---detrm_lock---ddrd_n0_dll_csr---M0_A_3_0_DetrmLock
7,M0,DATA,A,3,1,detrm_lock,ddrd_n1_dll_csr,M0_A_3_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_7,&---M0---DATA---A---3---1---detrm_lock---ddrd_n1_dll_csr---M0_A_3_1_DetrmLock
8,M0,DATA,A,4,0,detrm_lock,ddrd_n0_dll_csr,M0_A_4_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_8,&---M0---DATA---A---4---0---detrm_lock---ddrd_n0_dll_csr---M0_A_4_0_DetrmLock
9,M0,DATA,A,4,1,detrm_lock,ddrd_n1_dll_csr,M0_A_4_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_9,&---M0---DATA---A---4---1---detrm_lock---ddrd_n1_dll_csr---M0_A_4_1_DetrmLock
10,M0,DATA,B,0,0,detrm_lock,ddrd_n0_dll_csr,M0_B_0_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_10,&---M0---DATA---B---0---0---detrm_lock---ddrd_n0_dll_csr---M0_B_0_0_DetrmLock
11,M0,DATA,B,0,1,detrm_lock,ddrd_n1_dll_csr,M0_B_0_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_11,&---M0---DATA---B---0---1---detrm_lock---ddrd_n1_dll_csr---M0_B_0_1_DetrmLock
12,M0,DATA,B,1,0,detrm_lock,ddrd_n0_dll_csr,M0_B_1_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_12,&---M0---DATA---B---1---0---detrm_lock---ddrd_n0_dll_csr---M0_B_1_0_DetrmLock
13,M0,DATA,B,1,1,detrm_lock,ddrd_n1_dll_csr,M0_B_1_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_13,&---M0---DATA---B---1---1---detrm_lock---ddrd_n1_dll_csr---M0_B_1_1_DetrmLock
14,M0,DATA,B,2,0,detrm_lock,ddrd_n0_dll_csr,M0_B_2_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_14,&---M0---DATA---B---2---0---detrm_lock---ddrd_n0_dll_csr---M0_B_2_0_DetrmLock
15,M0,DATA,B,2,1,detrm_lock,ddrd_n1_dll_csr,M0_B_2_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_15,&---M0---DATA---B---2---1---detrm_lock---ddrd_n1_dll_csr---M0_B_2_1_DetrmLock
16,M0,DATA,B,3,0,detrm_lock,ddrd_n0_dll_csr,M0_B_3_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_16,&---M0---DATA---B---3---0---detrm_lock---ddrd_n0_dll_csr---M0_B_3_0_DetrmLock
17,M0,DATA,B,3,1,detrm_lock,ddrd_n1_dll_csr,M0_B_3_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_17,&---M0---DATA---B---3---1---detrm_lock---ddrd_n1_dll_csr---M0_B_3_1_DetrmLock
18,M0,DATA,B,4,0,detrm_lock,ddrd_n0_dll_csr,M0_B_4_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_18,&---M0---DATA---B---4---0---detrm_lock---ddrd_n0_dll_csr---M0_B_4_0_DetrmLock
19,M0,DATA,B,4,1,detrm_lock,ddrd_n1_dll_csr,M0_B_4_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_19,&---M0---DATA---B---4---1---detrm_lock---ddrd_n1_dll_csr---M0_B_4_1_DetrmLock
20,M1,DATA,A,0,0,detrm_lock,ddrd_n0_dll_csr,M1_A_0_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_20,&---M1---DATA---A---0---0---detrm_lock---ddrd_n0_dll_csr---M1_A_0_0_DetrmLock
21,M1,DATA,A,0,1,detrm_lock,ddrd_n1_dll_csr,M1_A_0_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_21,&---M1---DATA---A---0---1---detrm_lock---ddrd_n1_dll_csr---M1_A_0_1_DetrmLock
22,M1,DATA,A,1,0,detrm_lock,ddrd_n0_dll_csr,M1_A_1_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_22,&---M1---DATA---A---1---0---detrm_lock---ddrd_n0_dll_csr---M1_A_1_0_DetrmLock
23,M1,DATA,A,1,1,detrm_lock,ddrd_n1_dll_csr,M1_A_1_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_23,&---M1---DATA---A---1---1---detrm_lock---ddrd_n1_dll_csr---M1_A_1_1_DetrmLock
24,M1,DATA,A,2,0,detrm_lock,ddrd_n0_dll_csr,M1_A_2_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_24,&---M1---DATA---A---2---0---detrm_lock---ddrd_n0_dll_csr---M1_A_2_0_DetrmLock
25,M1,DATA,A,2,1,detrm_lock,ddrd_n1_dll_csr,M1_A_2_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_25,&---M1---DATA---A---2---1---detrm_lock---ddrd_n1_dll_csr---M1_A_2_1_DetrmLock
26,M1,DATA,A,3,0,detrm_lock,ddrd_n0_dll_csr,M1_A_3_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_26,&---M1---DATA---A---3---0---detrm_lock---ddrd_n0_dll_csr---M1_A_3_0_DetrmLock
27,M1,DATA,A,3,1,detrm_lock,ddrd_n1_dll_csr,M1_A_3_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_27,&---M1---DATA---A---3---1---detrm_lock---ddrd_n1_dll_csr---M1_A_3_1_DetrmLock
28,M1,DATA,A,4,0,detrm_lock,ddrd_n0_dll_csr,M1_A_4_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_28,&---M1---DATA---A---4---0---detrm_lock---ddrd_n0_dll_csr---M1_A_4_0_DetrmLock
29,M1,DATA,A,4,1,detrm_lock,ddrd_n1_dll_csr,M1_A_4_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_29,&---M1---DATA---A---4---1---detrm_lock---ddrd_n1_dll_csr---M1_A_4_1_DetrmLock
30,M1,DATA,B,0,0,detrm_lock,ddrd_n0_dll_csr,M1_B_0_0_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_30,&---M1---DATA---B---0---0---detrm_lock---ddrd_n0_dll_csr---M1_B_0_0_DetrmLock
31,M1,DATA,B,0,1,detrm_lock,ddrd_n1_dll_csr,M1_B_0_1_DetrmLock,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_MDLLLOCK_DATA_31,&---M1---DATA---B---0---1---detrm_lock---ddrd_n1_dll_csr---M1_B_0_1_DetrmLock
