Index,MC,TYPE,SubChannel,Partition,Nibble,FieldName,Register,Field,Name,Name_Index,combined_string
26,M1,DATA,A,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M1_A_3_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_26,&---M1---DATA---A---3---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M1_A_3_0_RxrtDqsDlyAdj
27,M1,DATA,A,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M1_A_3_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_27,&---M1---DATA---A---3---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M1_A_3_1_RxrtDqsDlyAdj
28,M1,DATA,A,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M1_A_4_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_28,&---M1---DATA---A---4---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M1_A_4_0_RxrtDqsDlyAdj
29,M1,DATA,A,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M1_A_4_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_29,&---M1---DATA---A---4---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M1_A_4_1_RxrtDqsDlyAdj
30,M1,DATA,B,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M1_B_0_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_30,&---M1---DATA---B---0---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M1_B_0_0_RxrtDqsDlyAdj
31,M1,DATA,B,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M1_B_0_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_31,&---M1---DATA---B---0---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M1_B_0_1_RxrtDqsDlyAdj
32,M1,DATA,B,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M1_B_1_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_32,&---M1---DATA---B---1---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M1_B_1_0_RxrtDqsDlyAdj
33,M1,DATA,B,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M1_B_1_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_33,&---M1---DATA---B---1---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M1_B_1_1_RxrtDqsDlyAdj
34,M1,DATA,B,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M1_B_2_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_34,&---M1---DATA---B---2---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M1_B_2_0_RxrtDqsDlyAdj
35,M1,DATA,B,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M1_B_2_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_35,&---M1---DATA---B---2---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M1_B_2_1_RxrtDqsDlyAdj
36,M1,DATA,B,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M1_B_3_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_36,&---M1---DATA---B---3---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M1_B_3_0_RxrtDqsDlyAdj
37,M1,DATA,B,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M1_B_3_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_37,&---M1---DATA---B---3---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M1_B_3_1_RxrtDqsDlyAdj
38,M1,DATA,B,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M1_B_4_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_38,&---M1---DATA---B---4---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M1_B_4_0_RxrtDqsDlyAdj
39,M1,DATA,B,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M1_B_4_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_39,&---M1---DATA---B---4---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M1_B_4_1_RxrtDqsDlyAdj
40,M2,DATA,A,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_A_0_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_40,&---M2---DATA---A---0---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_A_0_0_RxrtDqsDlyAdj
41,M2,DATA,A,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_A_0_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_41,&---M2---DATA---A---0---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_A_0_1_RxrtDqsDlyAdj
42,M2,DATA,A,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_A_1_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_42,&---M2---DATA---A---1---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_A_1_0_RxrtDqsDlyAdj
43,M2,DATA,A,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_A_1_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_43,&---M2---DATA---A---1---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_A_1_1_RxrtDqsDlyAdj
44,M2,DATA,A,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_A_2_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_44,&---M2---DATA---A---2---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_A_2_0_RxrtDqsDlyAdj
45,M2,DATA,A,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_A_2_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_45,&---M2---DATA---A---2---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_A_2_1_RxrtDqsDlyAdj
46,M2,DATA,A,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_A_3_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_46,&---M2---DATA---A---3---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_A_3_0_RxrtDqsDlyAdj
47,M2,DATA,A,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_A_3_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_47,&---M2---DATA---A---3---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_A_3_1_RxrtDqsDlyAdj
48,M2,DATA,A,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_A_4_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_48,&---M2---DATA---A---4---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_A_4_0_RxrtDqsDlyAdj
49,M2,DATA,A,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_A_4_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_49,&---M2---DATA---A---4---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_A_4_1_RxrtDqsDlyAdj
50,M2,DATA,B,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_B_0_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_50,&---M2---DATA---B---0---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_B_0_0_RxrtDqsDlyAdj
51,M2,DATA,B,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_B_0_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_51,&---M2---DATA---B---0---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_B_0_1_RxrtDqsDlyAdj
52,M2,DATA,B,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_B_1_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_52,&---M2---DATA---B---1---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_B_1_0_RxrtDqsDlyAdj
53,M2,DATA,B,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_B_1_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_53,&---M2---DATA---B---1---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_B_1_1_RxrtDqsDlyAdj
54,M2,DATA,B,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_B_2_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_54,&---M2---DATA---B---2---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_B_2_0_RxrtDqsDlyAdj
55,M2,DATA,B,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_B_2_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_55,&---M2---DATA---B---2---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_B_2_1_RxrtDqsDlyAdj
56,M2,DATA,B,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_B_3_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_56,&---M2---DATA---B---3---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_B_3_0_RxrtDqsDlyAdj
57,M2,DATA,B,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_B_3_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_57,&---M2---DATA---B---3---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_B_3_1_RxrtDqsDlyAdj
58,M2,DATA,B,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M2_B_4_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_58,&---M2---DATA---B---4---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M2_B_4_0_RxrtDqsDlyAdj
59,M2,DATA,B,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M2_B_4_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_59,&---M2---DATA---B---4---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M2_B_4_1_RxrtDqsDlyAdj
60,M3,DATA,A,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_A_0_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_60,&---M3---DATA---A---0---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_A_0_0_RxrtDqsDlyAdj
61,M3,DATA,A,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M3_A_0_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_61,&---M3---DATA---A---0---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M3_A_0_1_RxrtDqsDlyAdj
62,M3,DATA,A,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_A_1_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_62,&---M3---DATA---A---1---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_A_1_0_RxrtDqsDlyAdj
63,M3,DATA,A,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M3_A_1_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_63,&---M3---DATA---A---1---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M3_A_1_1_RxrtDqsDlyAdj
64,M3,DATA,A,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_A_2_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_64,&---M3---DATA---A---2---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_A_2_0_RxrtDqsDlyAdj
65,M3,DATA,A,2,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M3_A_2_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_65,&---M3---DATA---A---2---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M3_A_2_1_RxrtDqsDlyAdj
66,M3,DATA,A,3,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_A_3_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_66,&---M3---DATA---A---3---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_A_3_0_RxrtDqsDlyAdj
67,M3,DATA,A,3,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M3_A_3_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_67,&---M3---DATA---A---3---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M3_A_3_1_RxrtDqsDlyAdj
68,M3,DATA,A,4,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_A_4_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_68,&---M3---DATA---A---4---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_A_4_0_RxrtDqsDlyAdj
69,M3,DATA,A,4,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M3_A_4_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_69,&---M3---DATA---A---4---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M3_A_4_1_RxrtDqsDlyAdj
70,M3,DATA,B,0,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_B_0_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_70,&---M3---DATA---B---0---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_B_0_0_RxrtDqsDlyAdj
71,M3,DATA,B,0,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M3_B_0_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_71,&---M3---DATA---B---0---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M3_B_0_1_RxrtDqsDlyAdj
72,M3,DATA,B,1,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_B_1_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_72,&---M3---DATA---B---1---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_B_1_0_RxrtDqsDlyAdj
73,M3,DATA,B,1,1,rxrt_dqs_dly_adj,ddrd_n1_comp_la2,M3_B_1_1_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_73,&---M3---DATA---B---1---1---rxrt_dqs_dly_adj---ddrd_n1_comp_la2---M3_B_1_1_RxrtDqsDlyAdj
74,M3,DATA,B,2,0,rxrt_dqs_dly_adj,ddrd_n0_comp_la2,M3_B_2_0_RxrtDqsDlyAdj,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA,MIO_DDR::ACIOLB_DDR_CTVD_K_PREHVQK_TAP_FIXDIG_MAX_LFM_DDR_4000_RXRETRAIN_DATA_74,&---M3---DATA---B---2---0---rxrt_dqs_dly_adj---ddrd_n0_comp_la2---M3_B_2_0_RxrtDqsDlyAdj
